1	quíbus ingenium in animo utibilest, modicum et sine vernilitate
2	víncla, virgaé, molae: saévitudo mala fit peior
3	convérrite scópis, agite strénue
4	ecquis évocat 
5	cum nassiterna et cum aqua istum impurissimum?
6	sícut lacte lactis similest
7	ílla mi cognominis fuit
8	(latro) suam qui auro vitam venditat
9	sció spiritum éius maiórem esse multo 
10	quam folles taurini habént, cum liquescunt 
13	néque id haud subditiva glória oppidum arbitror.
14	ne a quóquam acciperes alio mercedem annuam,
15	nisi ab sése, nec cum quiquam limares caput.
16	limaces viri
17	cór meum, spés mea, 
19	síne te amem
20	Cupidon tecum saevust anne Amor?
21	Vlíxem audivi fuisse aerumnosissimum, 
25	quidquid est nomen sibi
26	quaé sodalem átque me exércitos habet
27	nam crédo cuivis excantare cor potes.
28	sin lénocinium forte collibitum est tibi, 
30	ne istac aetate me sectere gratiis.
31	Arabus
35	Quíd si hoc potis est út tu taceas, égo loquar?
35a	Lepidé, licet.
36	Vbi me fugiet memoria, ibi tu facito ut subvenias, soror.
37	Pol magis metuo, ne defuerit mi in monendo oratio.
38	Pol ego metuo, lusciniolae ne defuerit cantio.
39	sequere hac.
39a	Quid agunt duae germanae meretrices cognomines?
40	quid in consilio consuluistis?
40a	Bene.
40b	Pol haud meretricium est.
41	Miserius nihil est quam mulier.
41a	Quid esse dices dignius?
42	Haec ita me orat, sibi qui caveat aliquem ut hominem reperiam,
43	ut istunc militem—ut, ubi emeritum sibi sit, se revehat domum.
44	id, amabo te, huic caveas.
44a	Quid isti caveam?
44b	Vt revehatur domum,
45	ubi ei dediderit operas, ne hanc ille habeat pro ancilla sibi;
46	nam si haec habeat aurum quod illi renumeret, faciat lubens.
47	Vbi nunc is homost?
47a	Iam hic credo aderit. sed hoc idem apud nos rectius
48	poteris agere; atque is dum veniat, sedens ibi opperibere.
49	eadem biberis, eadem dedero tibi, ubi biberis, savium.
50	Viscus merus vostrast blanditia.
50a	Quid iam?
50b	Quia enim intellego,
51	duae unum éxpetitis palumbem, † perii harundo alas verberat.
52	non ego istúc facinus mihi, mulier, conducibile esse arbitror.
53	Quí, amabo?
53a	Quia, Bacchis, bacchas metuo et bacchanal tuom.
54	Quid est? quid metuis? ne tibi lectus malitiam apud me suadeat?
55	Magis illectum tuom quam lectum metuo. mala tu es bestia.
56	nam huic aetati non conducit, mulier, latebrosus locus.
57	Egomet, apud me si quid stulte facere cupias, prohibeam.
58	sed ego apud me te esse ob eam rem, miles cum veniat, volo,
59	quia, cum tu aderis, huic mihique haud faciet quisquam iniuriam:
60	tu prohibebis, et eadem opera tuo sodali operam dabis;
61	et ille adveniens tuam med esse amicam suspicabitur.
62	quid, amabo, opticuisti?
62a	Quia istaec lepida sunt memoratui:
