1.1	Agesilaus Lacedaemonius cum a ceteris scriptoribus tum eximie a Xenophonte Socratico collaudatus est: eo enim usus est familiarissime. 
1.2	 hic primum de regno cum Leotychide, fratris filio, habuit contentionem. mos erat enim Lacedaemoniis a maioribus traditus, ut binos haberent semper reges, nomine magis quam imperio, ex duabus familiis Procli et Eurysthenis, qui principes ex progenie Herculis Spartae reges fuerunt. 
1.3	 horum ex altera in alterius familiae locum fieri non licebat: ita suum utraque retinebat ordinem. primum ratio habebatur, qui maximus natu esset ex liberis eius, qui regnans decessisset; sin is virile secus non, reliquisset, tum deligebatur, qui proximus esset propinquitate. 
1.4	 mortuus erat Agis rex, frater Agesilai: filium reliquerat Leotychidem. quem ille natum non agnorat, eundem moriens suum esse dixerat. is de honore regni cum Agesilao, patruo suo, contendit neque id quod petivit consecutus est. 
1.5	 nam Lysandro suffragante, homine, ut ostendimus supra, factioso et iis temporibus potente, Agesilaus antelatus est. 
2.1	Hic simulatque imperii potitus est, persuasit Lacedaemoniis ut cum exercitu se mitterent in Asiam bellumque regi facerent, docens satius esse in Asia quam in Europa dimicari. namque fama exierat Artaxerxen comparare classes pedestresque exercitus, quos in Graeciam mitteret. 
2.2	 data potestate tanta celeritate usus est, ut prius in Asiam cum copiis pervenerit, quam regii satrapae eum scirent profectum. quo factum est ut omnes imparatos imprudentesque offenderet. 
2.3	 id ut cognovit Tissaphernes, qui summum imperium tum inter praefectos habebat regios, indutias a Lacone petivit, simulans se dare operam, ut Lacedaemoniis cum rege conveniret, re autem vera ad copias comparandas, easque impetravit trimenstres. 
2.4	 iuravit autem uterque se sine dolo indutias conservaturum. in qua pactione summa fide mansit Agesilaus, contra ea Tissaphernes nihil aliud quam bellum comparavit. 
2.5	 id etsi sentiebat Laco, tamen iusiurandum servabat multumque in eo se consequi dicebat, quod Tissaphernes periurio suo et homines suis rebus abalienaret et deos sibi iratos redderet, se autem conservata religione confirmare exercitum, cum animadverteret deum numen facere secum, hominesque sibi conciliare amiciores, quod iis studere consuessent, quos conservare fidem viderent. 
3.1	Postquam indutiarum praeteriit dies, barbarus non dubitans, quod ipsius erant plurima domicilia in Caria et ea regio iis temporibus multo putabatur locupletissima, eo potissimum hostes impetum facturos, omnes suas copias eo contraxerat. 
3.2	 at Agesilaus in Phrygiam se convertit eamque prius depopulatus est, quam Tissaphernes usquam se moveret. magna praeda militibus locupletatis Ephesum hiematum exercitum reduxit atque ibi officinis armorum institutis magna industria bellum apparavit. et quo studiosius armarentur insigniusque ornarentur, praemia proposuit, quibus donarentur, quorum egregia in ea re fuisset industria. 
3.3	 fecit idem in exercitationum generibus, ut, qui ceteris praestitissent, eos magnis afficeret muneribus. his igitur rebus effecit ut et ornatissimum et exercitatissimum haberet exercitum. 
3.4	 huic cum tempus esset visum copias extrahere ex hibernaculis, vidit, si, quo esset iter facturus, palam pronuntiasset, hostes non credituros aliasque regiones praesidiis occupaturos neque dubitaturos aliud eum facturum ac pronuntiasset. 
3.5	 itaque cum ille Sardis iturum se dixisset, Tissaphernes eandem Cariam defendendam putavit. in quo cum eum opinio fefellisset victumque se vidisset consilio, sero suis praesidio profectus est. nam cum illo venisset, iam Agesilaus multis locis expugnatis magna erat praeda potitus. 
3.6	 Laco autem cum videret hostes equitatu superare, numquam in campo sui fecit potestatem et is locis manum conseruit, quibus plus pedestres copiae valerent. pepulit ergo, quotienscumque congressus est, multo maiores adversariorum copias et sic in Asia versatus est, ut omnium opinione victor duceretur. 
4.1	Hic cum iam animo meditaretur proficisci in Persas et ipsum regem adoriri, nuntius ei domo venit ephororum missu, bellum Athenienses et Boeotos indixisse Lacedaemoniis: quare venire ne dubitaret. 
