1.1	0	Tandem	ADV	adverb		tandem	advmod	1
1.1	1	venit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	uenio	ROOT	1
1.1	2	amor	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	amor	nsubj	1
1.1	3	,	PUNCT	punc		,	punct	5
1.1	4	qualem	DET	pronoun	Case=Acc|Gender=Fem|Number=Sing	qualis	obj	5
1.1	5	texisse	VERB	verb	Tense=Perf|VerbForm=Inf|Voice=Act	tego	ccomp	2
1.1	6	pudori	NOUN	noun	Case=Dat|Gender=Masc|Number=Sing	pudor	obl:agent	5
1.2	0	quam	SCONJ	adverb		quam	advmod	1
1.2	1	nudasse	VERB	verb	Tense=Perf|VerbForm=Inf|Voice=Act	nudo	ccomp	5
1.2	2	alicui	PRON	pronoun	Case=Dat|Gender=Masc|Number=Sing	aliquis	obl:arg	1
1.2	3	sit	AUX	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	4
1.2	4	mihi	PRON	pronoun	Case=Dat|Number=Sing|Person=1	ego	obl	1
1.2	5	fama	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	fama	ROOT	5
1.2	6	magis	ADV	adverb		magis	advmod	5
1.2	7	.	PUNCT	punc		.	punct	5
1.3	0	Exorata	VERB	verb	Case=Nom|Gender=Neut|Number=Plur|VerbForm=Part|Voice=Pass	exoro	ROOT	0
1.3	1	meis	DET	pronoun	Case=Abl|Gender=Fem|Number=Plur	meus	det	0
1.3	2	illum	DET	pronoun	Case=Acc|Gender=Masc|Number=Sing	ille	det	3
1.3	3	Cytherea	PROPN	proper_noun	Case=Voc|Gender=Fem|Number=Sing	Cytherea	conj	0
1.3	4	Camenis	PROPN	noun	Case=Gen|Gender=Fem|Number=Sing	Camena	obl:arg	3
1.4	0	attulit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	affero	ROOT	0
1.4	1	in	ADP	preposition		in	case	3
1.4	2	nostrum	DET	pronoun	Case=Acc|Gender=Masc|Number=Sing	noster	det	3
1.4	3	deposuit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	depono	conj	0
1.4	4	que	VERB	conjunction	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	que	conj	0
1.4	5	sinum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	sinus	obj	4
1.4	6	.	PUNCT	punc		.	punct	0
