1.1	0	Phocion	PROPN	noun	Case=Nom|Gender=Masc|Number=Sing	phocion	nsubj	9
1.1	1	Atheniensis	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	atheniensis	amod	0
1.1	2	etsi	SCONJ	conjunction		etsi	mark	5
1.1	3	saepe	ADV	adverb		saepe	advmod:tmod	5
1.1	4	exercitibus	NOUN	noun	Case=Dat|Gender=Masc|Number=Plur	exercitus	obl:arg	5
1.1	5	praefuit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	praesum	advcl	9
1.1	6	summos	ADJ	adjective	Case=Acc|Gender=Masc|Number=Plur	summus	obl	9
1.1	7	que	DET	adjective	Case=Acc|Gender=Masc|Number=Plur	que	amod	8
1.1	8	magistratus	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	magistratus	obj	9
1.1	9	cepit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	capio	advcl	14
1.1	10	,	PUNCT	punc		,	punct	9
1.1	11	tamen	ADV	adverb		tamen	advmod	14
1.1	12	multo	ADV	adverb		multo	advmod	14
1.1	13	eius	PRON	pronoun	Case=Gen|Gender=Masc|Number=Sing|Person=3	is	nmod	16
1.1	14	notior	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	notus	ROOT	14
1.1	15	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	14
1.1	16	integritas	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	integritas	nsubj	14
1.1	17	vitae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	uita	nmod	16
1.1	18	quam	SCONJ	conjunction		quam	mark	21
1.1	19	rei	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	res	nmod	21
1.1	20	militaris	ADJ	adjective	Case=Gen|Gender=Fem|Number=Sing	militaris	amod	19
1.1	21	labor	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	labor	advcl:cmp	14
1.1	22	.	PUNCT	punc		.	punct	14
1.1	23	itaque	PART	particle		itaque	discourse	27
1.1	24	huius	DET	adjective	Case=Gen|Gender=Masc|Number=Sing	hic	nmod	25
1.1	25	memoria	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	memoria	nsubj	27
1.1	26	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	27
1.1	27	nulla	DET	adjective	Case=Nom|Gender=Fem|Number=Sing	nullus	ROOT	27
1.1	28	,	PUNCT	punc		,	punct	29
1.1	29	illius	DET	adjective	Case=Gen|Gender=Masc|Number=Sing	ille	conj	27
1.1	30	autem	PART	particle		autem	discourse	32
1.1	31	magna	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	magnus	amod	32
1.1	32	fama	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	fama	conj	27
1.1	33	,	PUNCT	punc		,	punct	39
1.1	34	ex	ADP	preposition		ex	case	36
1.1	35	quo	PRON	pronoun	Case=Abl|Gender=Neut|Number=Sing	qui	det	36
1.1	36	cognomine	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	cognomen	obl	39
1.1	37	Bonus	PROPN	adjective	Case=Nom|Gender=Masc|Number=Sing	bonus	xcomp	39
1.1	38	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	aux:pass	39
1.1	39	appellatus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	appello	conj	27
1.1	40	.	PUNCT	punc		.	punct	27
1.2	0	 	ADV	verb		 	obl	4
1.2	1	fuit	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin	sum	cop	4
1.2	2	enim	PART	particle		enim	discourse	4
1.2	3	perpetuo	ADV	adverb		perpetuo	obl	4
1.2	4	pauper	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	pauper	ROOT	4
1.2	5	,	PUNCT	punc		,	punct	9
1.2	6	cum	SCONJ	conjunction		cum	mark	9
1.2	7	divitissimus	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	divitissimus	xcomp	9
1.2	8	esse	AUX	verb	Tense=Pres|VerbForm=Inf	sum	cop	7
1.2	9	posset	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin|Voice=Act	possum	advcl	4
1.2	10	propter	ADP	preposition		propter	case	13
1.2	11	frequentes	ADJ	adjective	Case=Acc|Gender=Masc|Number=Plur	frequens	amod	13
1.2	12	delatos	VERB	verb	Case=Acc|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Pass	defero	acl	13
1.2	13	honores	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	honor	obl	7
1.2	14	potestates	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	potestas	dep	13
1.2	15	que	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	que	dep	13
1.2	16	summas	ADJ	adjective	Case=Acc|Gender=Fem|Number=Plur	summa	amod	15
1.2	17	,	PUNCT	punc		,	punct	22
1.2	18	quae	PRON	pronoun	Case=Nom|Gender=Fem|Number=Plur	qui	nsubj:pass	22
1.2	19	ei	PRON	pronoun	Case=Dat|Gender=Masc|Number=Sing|Person=3	is	obl:arg	22
1.2	20	a	ADP	preposition		ab	case	21
1.2	21	populo	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	populus	obl:arg	22
1.2	22	dabantur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Imp|VerbForm=Fin|Voice=Pass	do	acl:relcl	13
1.2	23	.	PUNCT	punc		.	punct	4
1.3	0	 	ADV	verb		 	ROOT	0
1.3	1	hic	ADV	adverb		hic	advmod:lmod	9
1.3	2	cum	SCONJ	conjunction		cum	mark	9
1.3	3	a	ADP	preposition		ab	case	4
1.3	4	rege	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	rex	obl:arg	9
1.3	5	Philippo	PROPN	proper_noun	Case=Abl|Gender=Masc|Number=Sing	Philippus	flat	4
1.3	6	munera	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	munus	obj	9
1.3	7	magnae	ADJ	adjective	Case=Gen|Gender=Fem|Number=Sing	magnus	amod	8
1.3	8	pecuniae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	pecunia	nmod	6
1.3	9	repudiaret	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin|Voice=Act	repudio	acl	0
1.3	10	legati	ADV	adverb		legati	nsubj	12
1.3	11	que	ADV	adverb		que	advmod	12
1.3	12	hortarentur	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Imp|VerbForm=Fin|Voice=Pass	hortor	conj	9
1.3	13	accipere	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	accipio	xcomp	16
1.3	14	simul	ADV	adverb		simul	advmod	16
1.3	15	que	ADV	adverb		que	advmod:emph	16
1.3	16	admonerent	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Imp|VerbForm=Fin|Voice=Act	admoneo	ccomp	12
1.3	17	,	PUNCT	punc		,	punct	18
1.3	18	si	SCONJ	conjunction		si	mark	22
1.3	19	ipse	DET	determiner	Case=Nom|Gender=Masc|Number=Sing	ipse	nsubj	22
1.3	20	iis	PRON	pronoun	Case=Abl|Gender=Masc|Number=Plur|Person=3	is	obl:arg	22
1.3	21	facile	ADV	adverb		facilis	advmod	22
1.3	22	careret	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin|Voice=Act	careo	advcl	16
1.3	23	,	PUNCT	punc		,	punct	27
1.3	24	liberis	ADJ	noun	Case=Dat|Gender=Masc|Number=Plur	liberi	obl:arg	27
1.3	25	tamen	ADV	adverb		tamen	advmod	27
1.3	26	suis	DET	determiner	Case=Dat|Gender=Masc|Number=Plur	suus	det	29
1.3	27	prospiceret	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin|Voice=Act	prospicio	conj	22
1.3	28	,	PUNCT	punc		,	punct	30
1.3	29	quibus	PRON	pronoun	Case=Dat|Gender=Masc|Number=Plur	qui	obl	30
1.3	30	difficile	ADJ	adjective	Case=Nom|Gender=Neut|Number=Sing	difficilis	acl:relcl	27
1.3	31	esset	AUX	verb	Mood=Sub|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin	sum	cop	30
1.3	32	in	ADP	preposition		in	case	34
1.3	33	summa	ADJ	adjective	Case=Abl|Gender=Fem|Number=Sing	summus	amod	34
1.3	34	paupertate	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	paupertas	obl	30
