1	Hos quos videtis stare hic captivos duos,
2	†illi qui astant, hi stant ambo, non sedent;
3	hoc vos mihi testes estis me verum loqui.
4	senex qui hic habitat Hegio est huius pater.
5	sed is quo pacto serviat suo sibi patri,
6	id ego hic apud vos proloquar, si operam datis.
7	seni huic fuerunt filii nati duo;
8	alterum quadrimum puerum servos surpuit
9	eumque hínc profugiens vendidit in Alide
10	patri huius. iam hoc tenetis? optume est.
11	negát hercle ille ultimus. accedito.
12	si non ubi sedeas locus est, est ubi ambules,
13	quando histrionem cogis mendicarier.
14	ego me tua causa, ne erres, non rupturus sum.
15	vos qui potestis ope vestra censerier,
16	accipite relicuom: alieno uti nil moror.
17	fugitivos ille, ut dixeram ante, huius patri
18	domo quém profugiens dominum abstulerat vendidit.
19	is postquam hunc emit, dedit eum huic gnato suo
20	peculiarem, quia quasi una aetas erat.
21	hic nunc domi sérvit suo patri, nec scit pater;
22	enim véro di nos quasi pilas homines habent.
23	rationem habetis, quo modo unum amiserit.
24	postquam belligerant Aetoli cum Aleis,
25	ut fit in bello, capitur alter filius:
26	medicus Menarchus emit ibidem in Alide.
27	coepit captivos commercari hic Aleos,
28	si quem reperire possit qui mutet suom,
29	illum captivom: hunc suom esse nescit, qui domist.
30	et quoniam heri indaudivit, de summo loco
31	summoque genere captum esse equitem Aleum,
32	nil pretio parsit, filio dum parceret:
33	reconciliare ut facilius posset domum,
34	emít hosce e praeda ambos de quaestoribus.
35	hisce autem inter sese hunc confinxerunt dolum,
36	quo pacto hic servos suom erum hinc amittat domum.
37	itaque inter se commutant vestem et nomina;
38	illic vocatur Philocrates, hic Tyndarus:
39	huius íllic, hic illius hodie fert imaginem.
40	et hic hódie expediet hanc docte fallaciam,
41	et suom erum faciet libertatis compotem,
42	eodemque pacto fratrem servabit suom
43	reducemque faciet liberum in patriam ad patrem,
44	imprudens: itidem ut saepe iam in multis locis
45	plus insciens quis fecit quam prudens boni.
46	sed inscientes sua sibi fallacia
47	ita compararunt et confinxerunt dolum
48	itaque hi commenti, de sua sententia
49	ut in sérvitute hic ad suom maneat patrem:
50	ita nunc ignorans suo sibi servit patri;
51	homunculi quanti sunt, quom recogito!
52	haec res agetur nobis, vobis fabula.
53	sed etiam est, paucis vos quod monitos voluerim.
54	profecto expediet fabulae huic operam dare.
55	non pertractate facta est neque item ut ceterae:
56	neque spurcidici insunt versus, immemorabiles;
57	hic neque periurus leno est nec meretrix mala
58	neque miles gloriosus; ne vereamini,
59	quia bellum Aetolis esse dixi cum Aleis:
60	foris íllic extra scaenam fient proelia.
61	nam hoc paene iniquomst, comico choragio
62	conari desubito agere nos tragoediam.
63	proin si quis pugnam expectat, litis contrahat:
64	valentiorem nactus adversarium
65	si erit, ego faciam ut pugnam inspectet non bonam,
66	adeo ut spectare postea omnis oderit.
67	abeo. valete, iudices iustissimi
68	domi duellique duellatores optumi.
69	Iuventus nomen indidit Scorto mihi,
70	eo quía invocatus soleo esse in convivio.
71	scio absúrde dictum hoc derisores dicere,
72	at ego aio recte. nam scortum in convivio
73	sibi amator, talos quom iacit, scortum invocat.
74	estne invocatum an non est? est planissume;
75	verum hercle vero nos parasiti planius,
76	quos numquam quisquam neque vocat neque invocat.
77	quasi mures semper edimus alienum cibum;
78	ubi res prolatae sunt, quom rus homines eunt,
79	simul prolatae res sunt nostris dentibus.
80	quasi, cum caletur, cocleae in occulto latent,
81	suo sibi suco vivont, ros si non cadit,
82	item parasiti rebus prolatis latent
83	in occúlto miseri, victitant suco suo,
84	dum ruri rurant homines quos ligurriant.
85	prolatis rebus parasiti venatici
86	sumus, quando res redierunt, molossici
87	odiosicique et multum incommodestici.
88	et hic quidem hercle, nisi qui colaphos perpeti
89	potest parasitus frangique aulas in caput,
90	vel ire extra portam Trigeminam ad saccum licet.
91	quod mihi ne eveniat, non nullum periculum est.
