1	Perparvam partem postulat Plautus loci
2	de vestris magnis atque amoenis moenibus,
3	Athenas quo sine architectis conferat.
4	quid nunc? daturin estis an non? adnuont.
5	scio rém quidem urbis me ablaturum sine mora;
6	quid si de vostro quippiam orem? abnuont.
7	eu hercle in vobis resident mores pristini,
8	ad denegandum ut celeri lingua utamini.
9	sed hoc agamus quá huc ventumst gratia.
10	Athenis mutabo ita ut hoc est proscaenium
11	tantisper dum transigimus hanc comoediam.
12	hic habitat mulier, nomen cui est Phronesium;
13	haec huius saecli mores in se possidet:
14	numquam ab amatore suo postulat id quod datumst,
15	sed relicuom dat operam ne sit relicuom,
16	poscendo atque auferendo, ut mos est mulierum;
17	nam omnes id faciunt, cum se amari intellegunt.
17a	
18	ea se peperisse puerum simulat militi,
19	quo citius rem ab eo averrat cum pulvisculo.
20	quid multa? †stuic superet muliere
21	†hiscum anima ad eum habenti erce teritur.
21a	
22	Non omnis aetas ad perdiscendum sat est
23	amanti, dum id perdiscat, quot pereat modis;
24	neque eam rationem eapse umquam educet Venus,
25	quam penes amantum summa summarum redit,
26	quot amans exemplis ludificetur, quot modis
27	pereat quotque exoretur exorabulis:
28	quot illíc blanditiae, quót illic iracundiae
29	sunt, quot supplicia danda, di vostram fidem, hui,
30	quid perierandum est etiam, praeter munera:
31	primumdum merces annua, is primus bolust,
32	ob eam tres noctes dantur; interea loci
33	†aut ara aut vinum aut oleum aut triticum,
34	temptat benignusne an bonae frugi sies:
35	quasi in piscinam rete qui iaculum parat,
36	quando abiit rete pessum, adducit lineam;
37	si inierit rete piscis, ne effugiat cavet:
38	dum huc dum illuc rete circumv or tit , impedit
39	piscis usque adeo donicum eduxit foras.
40	itidem si amator id quod oratur dedit
41	atque est benignus potius quam frugi bonae
42	adduntur noctes, interim ille hamum vorat ,
43	si semel amoris poculum accepit meri
44	eaque intra pectus se penetravit potio,
45	extemplo et ipsus periit et res et fides.
46	si iratum scortumst forte amatori suo,
47	bis perit amator, ab re atque ab animo simul;
48	sin alter altri propitiust, idem perit:
49	si raras noctes ducit, ab animo perit;
50	sin crebras ducit, ipsus gaudet, res perit.
50a	†iteca in aedibus lenosis†
51	prius quam únum dederis, centum quae poscat parat:
52	aut periit aurum aút conscissa pallula est
53	aut empta ancilla aut aliquod vasum argenteum
54	aut vasum ahenum antiquom aut lectus †laptiles
55	aut armariola Graeca, aut aliquid semper est 
56	quod † petra debeatque amans scorto suo.
57	atque haec celamus nos clam magna industria,
58	quom rem fidemque nosque nosmet perdimus,
59	ne qui parentes neu cognati sentiant;
60	quos cum celamus si faximus conscios,
61	qui nostrae aetati tempestivo temperent,
62	unde anteparta demus postpartoribus,
62a	faxim lenonum et scortorum † plus est
63	et minus damnosorum hominum quam nunc sunt siet.
64	nam nunc lenonum et scortorum plus est fere,
65	quam olim muscarum est cum caletur maxime.
66	nam nusquam alibi si sunt, circum argentarias
67	scorta et lenones qui sedent cottidie,
68	ea nimia est ratio; quippe qui certo scio,
69	ibi plus scortorum esse iam quam ponderum.
70	quos quidem quam ád rem dicam in argentariis
71	referre habere, nisi pro tabulis, nescio,
72	ubi aera perscribantur usuraria:
73	accepta dico, expensa ne qui censeat.
74	postremo id magno in populo † mulier hominibus,
75	re placida atque otiosa, victis hostibus:
76	amare oportet omnes qui quod dent habent.
77	nam mihi haec méretrix quae hic habet, Phronesium,
78	suom nómen omne ex pectore exmovit meo,
78a	phronesim, nam phronesis est sapientia.
79	nam me fuisse huic fateor summum atque intumum,
80	quod amantis multo pessimum est pecuniae;
81	eadem postquam alium repperit qui plus daret,
82	damnosiorem, † mihi exinde immovit loco,
83	quem antehác odiosum sibi esse memorabat mala,
84	Babyloniensem militem. is nunc dicitur
85	venturus peregre; eo nunc commenta est dolum:
86	peperisse simulat sese, ut me extrudat foras
87	atque ut cum solo pergraecetur milite;
88	eum esse simulat militem puero patrem.
88a	eum istí suppositum puerum opinor pessumae.
89	mihi verba retur dare se? án me censuit
90	celare se potesse, gravida si foret?
91	nam ego Lemno advenio Athenas nudius tertius,
92	legatus hinc quo cum publico imperio fui.
93	sed haec quidem eius Astaphium est ancillula;
94	cum ea quoque etiam mihi fuit commercium.
95	Ad fores auscultate atque adservate aedis,
96	ne quis adventor gravior abaetat quam adveniat,
97	neu, qui manus attulerit steriles intro ad nos,
98	gravidas foras exportet. novi ego hominum mores;
99	ita nunc adulescentes morati sunt: quini
100	aut seni adveniunt ad scorta congerrones;
101	consulta sunt consilia: quando intro advenerunt,
102	oenús eorum aliqui oscúlum amicae usque oggerít, dum illi agant ceterí cleptae;
103	sin vídent quempiam se adsérvare, obludiánt qui custodem óblectent
104	per ióculum et ludum; dé nostro saepe édunt: quod fartorés, faciunt.
105	fit pól hoc, et pars spectátorum scitís pol haec vos me haud méntiri,
106	†ibi sibus pugnae et vírtuti de praédonibus praedám capere.
107	at ecástor nos rursúm lepide referímus gratiam furíbus nostris:
111	nam ipsí vident cum eorum ággerimus bona atque étiam ultro ipsi aggerúnt ad nos.
112	Me illís quidem haec verberat vérbis,
113	nam ego húc bona mea degéssi.
114	Commémini, iam pol ego eúmpse ad nos, si dómi erit, mecum addúcam.
115	Heus, máne dum, Astaphium, príus quam abis.
116	Quí revocat?
116b	Scies: réspice huc.
116c	Quis est?
117	Vobís qui multa bóna esse volt.
117b	Dato, si ésse vis.
118	Fáxo erunt. réspice huc modo.
118b	Oh,
119	enícas me miseram, quísquis es.
120	Péssuma, mane.
121	Óptume, odio es.
122	Díniarchusne íllic est? átque is est.
123	Sálva sis.
123b	Ét tu.
124	Fer cóntra manum et paritér gradere.
125	Tuis sérvio atque audiens sum ímperiis.
126	Quid agís?
126b	Valeo et validúm teneo.
127	péregre quoniam ádvenis, céna detur.
128	Bene dícis benignequé vocas, Astáphium.
128b	Amabo,
129	sine me íre, era quo iussít.
129b	Eas. sed quíd ais?
129c	Quid vis?
130	Dic quó iter inceptás; quis est quem arcéssis?
130b	Archilínem
131	†obstetricem.
131b	Mála tu femina es, oles únde es disciplinam.
132	manifesto mendaci, mala, teneo te.
132b	Quid iam, amabo?
133	Quia te adducturam huc dixeras eumpse, non eampse;
134	nunc mulier facta est iam ex viro: mala es praestrigiatrix.
135	sed tandem eloquere, quis is homost, Astaphium? novos amator?
136	Nimis otiosum te arbitror hominem esse.
136b	Qui arbitrare?
137	Quia tuo vestimento et cibo alienis rebus curas.
138	Vos mihi dedistis otium.
138b	Qui, amabo?
138c	Ego expedibo.
139	rem perdidi apud vos, vos meum negotium abstulistis.
140	si rem servassem, fuit ubi negotiosus essem.
141	An tu te Veneris publicum aut Amoris alia lege
142	habere posse postulas, quin otiosus fias?
143	Illa, haud ego, habuit publicum: pervorse interpretaris;
144	nam advorsum legem meam ob meam scripturam pecudem cepit.
145	Plerique idem quod tu facis faciunt rei male gerentes:
146	ubi non est, scripturam unde dent, incusant publicanos.
147	Male vertit res pecuaria mihi apud vos: nunc vicissim
148	volo habere aratiunculam pro copia hic apud vos.
149	Non arvos hic, sed pascuost ager: si arationes
150	habituru's habiturus es , quí arari solent, ad pueros ire meliust.
151	hunc nos habemus publicum, illi alii sunt publicani.
152	Vtrosque pergnovi probe.
152b	Em istoc pol tu otiosu's otiosus es ,
153	cum et illíc et hic pervorsus es. sed utriscum rem esse mavis?
154	Procaciores estis vos, sed illí periuriores;
155	illis perit quidquid datur, neque ipsís apparet quicquam:
156	vos saltem si quid quaeritis, ecbibitis et comestis.
157	postremo illi sunt improbi, vos nequam et gloriosae.
158	Male quae in nos vis, ea omnia tibi dicis, Diniarche,
159	et nostram et illorum vicem.
159b	Qui istuc?
159c	Rationem dicam:
160	quia qui alterum incusat probri, sumpse enitere oportet.
161	tu a nobis sapiens nihil habes, nos nequam abs ted habemus.
162	O Ástaphium, haud istoc modo solita es me ante appellare,
163	sed blande, cum illuc, quod apud vos nunc est, apud me habebam.
164	Dum vivit, hominem noveris: ubi mortuost, quiescat.
165	te dum vivebas noveram.
165b	An me mortuom arbitrare?
166	Qui potis est , amabo, planius? qui antehac amator summus
167	habitu's habitus es , nunc ad amicam venis querimoniam deferre.
168	Vestra hercle factum iniuria, quae properavistis olim:
169	rapere otiose oportuit, diu ut essem incolumis vobis.
170	Amator similest oppidi hostilis.
170b	Quo argumento est ?
171	Quam primum expugnari potis est , tam id optimum est amicae.
172	Ego fateor, sed longe aliter est amicus atque amator:
173	certe hercle quam veterrimus, tam homini optimust amicus.
174	
174b	Si vivit.
174c	 Non hercle occidi, sunt mi etiam fundi et aedis.
175	Cur, obsecro, ergo ante ostium pro ignoto alienoque astas?
176	i intro, haud alienus tu quidem es; nam ecastor neminem hodie
177	mage amat corde atque animo suo, si quidem habes fundum atque aedis.
178	In melle sunt linguae sitae vostrae atque orationes,
179	facta atque corda in felle sunt sita atque acerbo aceto:
180	eo dicta lingua dulcia datis, córde amara facitis.
181	Amantes si qui non danunt, † non didici fabulari.
182	non istaec, mea benignitas, decuit te fabulari,
183	sed istós qui cum geniis suis belligerant parcipromi.
184	Mala es atque eadem quae soles inlecebra.
184b	Vt exspectatus
185	peregre advenisti, quam, obsecro, cupiebat te era videre.
186	Quid tandem?
186b	Te unum ex omnibus amat.
186c	Euge, fundi et aedis,
187	per tempus subvenistis. sed quid ais, Astaphium?
187b	Quid vis?
188	Estne intus nunc Phronesium?
188b	Vtut aliis, tibi quidem intus.
189	Valetne?
189b	Immo edepol melius iam fore spero, te ubi videbit.
190	Hoc nobis vitium maxumumst, cum amamus tum hoc perimus:
191	si illud quod volumus dicitur, palam cum mentiuntur,
192	verum esse insciti credimus, ne ut iusta utamur ira.
193	Heia, haud itast res.
193b	Ain tu eam me amare?
193c	Immo unice unum.
194	Peperisse audivi.
194b	Ah obsecro, tace, Diniarche.
194c	Quid iam?
195	Horresco misera, mentio quotiens fit partionis,
196	ita paene nulla tibi fuit Phronesium. i intro, amabo,
197	vise illam. atque opperimino: iam exibit; nam lavabat.
198	Quid ais tu? quae numquam fuit praegnas, qui parere potuit?
199	nam équidem illi uterum, quod sciam, numquam extumere sensi.
200	Celabat metuebatque te, ne tu sibi persuaderes,
201	ut abortioni operam daret puerumque ut enicaret.
202	Tum pol isti ést puero pater Babyloniensis miles,
203	quoius núnc ista adventum expetit.
203b	Immo ab eo ut nuntiatumst,
204	iam hic adfuturum aiunt eum. nondum advenisse miror.
205	Ibo igitur intro?
205b	Quippini? tam audacter quam domum ad te;
206	nam tu quidem edepol noster es etiam nunc, Diniarche.
207	Quam mox te huc recipis?
207b	Iam hic ero: propest, profecta quo sum.
208	Redi véro actutum. ego interim hic apud vos opperibor.—
209	Hahahaé, requievi,
210	quia íntro abiit odiúm meum.
211	tandém sola súm. nunc quidém meo arbitrátu
212	loquár liberé quae volam ét quae lubébit.
213	huic hómini amanti méa era apud nos naéniam dixit domi,
214	nam fundi et aedis obligatae sunt ob Amoris praedium.
215	verum apud hunc mea era sua consilia summa eloquitur libere,
216	magisque ádeo ei consiliarius hic amicust quam auxiliarius.
217	dum fuit, dedit; nunc nihil habet: quod habebat nos habemus,
218	iste id habet quod nos habuimus. humanum facinus factumst.
219	actutum fortunae solent mutari, varia vitast:
220	nos divitem istum meminimus atque iste pauperes nos:
221	verterunt sese memoriae; stultus sit qui id miretur.
222	si eget, necessest nos pati: amavit, aequom ei factum est.
223	piaculumst miserere nos hominum rei male gerentum.
224	bonis ésse oportet déntibus lenám probam,
225	adripere ut quisquis veniat blandeque adloqui,
226	male corde consultare, bene lingua loqui.
227	meretricem sentis similem ésse condecet,
228	quémquem hominem attigerit, profecto ei aut malum aut damnum dare.
229	numquam amatoris meretricem oportet causam noscere,
230	quin, ubi nil det, pro infrequente eum mittat militia domum.
231	nec umquam erit probus quísquam amator nisi qui rei inimicust suae.
232	nugae sunt nisi, modo quom dederit, dare iam lubeat denuo;
233	is amatur hic apud nos, qui quod dedit id oblitust datum.
234	dum habeat, dúm amet; ubi nil habeat, alium quaestum coepiat.
235	aequo animo, ipse si nihil habeat, aliis quí habent, det locum.
236	probust amator, qui relictis rebus rem perdit suam.
237	at nós male agere praedicant viri solere secum,
238	nosque esse avaras. qui sumus? quid male nos agimus tandem?
239	nam ecastor numquam satis dedit suae quísquam amicae amator,
240	neque pol nos satis accepimus neque umquam úlla satis poposcit.
241	nam quando sterilis est amator ab datis,
242	si negat se habere quod det, soli credimus,
243	nec satis accipimus, satis cum quod det non habet:
244	semper datores novos oportet quaerere,
245	qui de thensauris integris demus danunt.
246	velút hic agrestis est adulescens, qui hic habet,
247	nimis pól mortalis lepidus nimisque probus dator.
248	sed is clam patrem etiam hac nocte illac
249	per hortum transiluit ad nos. eum volo convenire.
250	sed est huic unus servos violentissimus,
251	qui ubi quámque nostrarum videt prope hasce aédis adgrediri,
252	item ut de frumento anseres, clamore absterret abigit;
253	ita est agrestis. sed fores, quidquid ést futurum, feriam.
254	ecquis huíc tutelam ianuae gerit? ecquis intus exit?
256	Quís illic est qui tam proterve nostras aedis arietat?
257	Ego sum, respice ad me.
257b	Quid ego? nonne egó videor tibi?
258	quid tibi ad hasce accessio aedis est prope aut pultatio?
259	Salve.
259b	Sat mihi est tuae salutis. nil moror. non salveo?
260	aegrotare malim quam esse tua salute sanior.
261	sed volo scíre, quid debetur hic tibi nostrae domi?
262	Comprime sis eiram.
262b	Eam quidem hercle tu, quae solita es, comprime,
263	impudens, quae per ridiculum rustico suades stuprum.
264	Eiram dixi: ut decepisti! dempsisti unam litteram.
265	nimis quidem hic truculentust.
265b	Pergin male loqui, mulier, mihi?
266	Quid tibi ego male dicó?
266b	Quia enim me truncum lentum nominas.
267	nunc adeo, nisi abis actutum aut dicis quid quaeras cito,
268	iam hercle ego hic te, mulier, quasi sus catulos pedibus proteram.
269	Rus merum hoc quidemst.
269b	Pudendumst vero clurinum pecus.
270	advenisti huc te ostentatum, cum exornatis ossibus,
271	quia tibi suaso infecisti propudiosa pallulam?
272	an eo bella es, quia accepisti ármillas aeneas?
273	Nunc places, cum mi inclementer dicis.
273b	Quid hoc quod te rogo?
274	mancupion qui accipias, gestas tecum ahenos anulos?
275	pignus da ni ligneae haec sunt quas habes Victorias.
276	Ne attigas me.
276b	Egon te tangam? íta me amabit sarculum,
277	ut ego me ruri amplexari mavelim patulam bovem
278	cumque ea noctem in stramentis pernoctare perpetem,
279	quam tuas centum cenatas noctes mihi dono dari.
280	rus tu mi opprobras? ut nancta es hominem quem pudeat probri!
281	sed quid ápud nostras negoti, mulier, est aedis tibi?
282	quid tu huc occursas, in urbem quotienscumque advenimus?
283	Mulieres volo convenire vostras.
283b	Quas tu mulieres
284	mihi narras, ubi musca nulla feminast in aedibus?
285	Nullan istic mulier habitat?
285b	Rus, inquam, abierunt. abi.
286	Quid clamas, insane?
286b	Abire hinc ni properas grandi gradu,
287	iam hercle ego istós fictos compositos crispos cincinnos tuos
288	unguentatos usque ex cerebro exvellam.
288b	Quanam gratia?
289	Quia ad foris nostras unguentis uncta es ausa accedere
290	quiaque istas buccas tam belle purpurissatas habes.
291	Erubui mecastor misera propter clamorem tuom.
292	Itane? erubuisti? quasi vero corpori reliqueris
293	tuo potestatem coloris ulli capiendi, mala.
294	buccas rubrica, créta omne corpus intinxti tibi.
295	pessumae estis.
295b	Quíd est quod vobis pessumae haec male fecerint?
296	Scio ego plus quam tu arbitrare scire me.
296b	Quid id obsecrost
297	quod scias?
297b	Erilis noster filius apud vos Strabax
298	ut pereat, ut eum inliciatis in malam fraudem et probrum.
299	Sanus si videare, dicam: dicis contumeliam.
300	nemo homo hic solet perire apud nos: res perdunt suas;
301	ubi res perdidere, abire hinc, si volunt, salvis licet.
302	ego istunc non novi adulescentem vostrum.
302b	Veron serio?
303	quid maceria illa ait, in horto quae est, quae in noctes singulas
304	latere fit minor, qua ístoc ad vos damni permensust viam?
305	Nil mirum (vetus est maceria) lateres si veteres ruont.
306	Ain tu vero veteres lateres ruere? numquam edepol mihi
307	quisquam homo mortalis posthac duarum rerum creduit,
308	ní ego vostra ero maiori facta denarravero.
309	Estne item violentus ut tu?
309b	Non enim ille meretriculis
310	munerandis rem coegit, verum parsimonia
311	duritiaque: quae nunc ad vos clam exportantur, pessumae;
312	ea vos estis exunguimini ebibitis. egone haec mussitem?
313	iam quidem hercle ibo ad forum atque haec facta narrabo seni,
314	neque istuc insegesti tergo coget examen mali.—
